date,media_key,media_name,platform,placement_id,placement_name,placement_type,thirdparty_id,thirdparty_name,report_type,request_value,response_value,impression_value,click_value,revenue_usd,fill_rate,ctr,ecpm
2026-04-22,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,0,Adpopcorn SSP,1,793,229,111,30,0.762632,14.00,27.03,6.8706
2026-04-22,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,16,Fyber,4,191,0,4,0,0.004000,2.09,0.00,1.0000
2026-04-22,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,34,ID 34,4,551,358,180,14,0.447266,32.67,7.78,2.4848
2026-04-22,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,18,Pangle,4,188,176,73,8,0.030000,38.83,10.96,0.4110
2026-04-22,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,14,Vungle,4,0,0,1,0,0.000237,0.00,0.00,0.2370
2026-04-22,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,0,Adpopcorn SSP,1,74,22,0,0,0.000000,0.00,0.00,0.0000
2026-04-22,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,34,ID 34,4,72,72,35,0,0.145491,48.61,0.00,4.1569
2026-04-22,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,0,Adpopcorn SSP,1,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-22,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,16,Fyber,4,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-22,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,34,ID 34,4,1,1,0,0,0.000000,0.00,0.00,0.0000
2026-04-22,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,18,Pangle,4,1,1,0,0,0.000000,0.00,0.00,0.0000
2026-04-22,152630613,황금거위(AOS),,TKeAFuGGcj4nJkY,BANNER_320x50_ADNROID,배너,0,Adpopcorn SSP,1,5989,3504,3470,4,0.172089,57.94,0.12,0.0496
2026-04-22,880605234,황금거위(iOS),,K7ycD8gltcncKGp,BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,479,331,330,0,0.077441,68.89,0.00,0.2347
2026-04-22,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,12305,1621,1162,368,7.356612,9.44,31.67,6.3310
2026-04-22,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,21,AppLovin WF,4,0,0,126,98,0.130000,0.00,77.78,1.0317
2026-04-22,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,16,Fyber,4,5880,0,270,131,0.270000,4.59,48.52,1.0000
2026-04-22,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,34,ID 34,4,10121,4141,3064,165,6.963940,30.27,5.39,2.2728
2026-04-22,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,18,Pangle,4,5658,3045,2328,388,0.950000,41.15,16.67,0.4081
2026-04-22,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,14,Vungle,4,0,0,95,35,0.036093,0.00,36.84,0.3799
2026-04-22,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,1077,368,0,0,0.000000,0.00,0.00,0.0000
2026-04-22,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,16,Fyber,4,3,0,1,1,0.001000,33.33,100.00,1.0000
2026-04-22,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,34,ID 34,4,1055,1055,720,34,2.234237,68.25,4.72,3.1031
2026-04-22,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,18,Pangle,4,2,2,1,0,0.000000,50.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,1996,436,313,104,3.057257,15.68,33.23,9.7676
2026-04-23,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,21,AppLovin WF,4,0,0,54,27,0.050000,0.00,50.00,0.9259
2026-04-23,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,16,Fyber,4,1387,0,65,14,0.065000,4.69,21.54,1.0000
2026-04-23,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,34,ID 34,4,1524,179,127,5,0.297492,8.33,3.94,2.3425
2026-04-23,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,18,Pangle,4,1220,841,583,92,0.310000,47.79,15.78,0.5317
2026-04-23,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,14,Vungle,4,0,0,38,14,0.013845,0.00,36.84,0.3643
2026-04-23,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,134,54,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,34,ID 34,4,130,130,92,6,0.773023,70.77,6.52,8.4024
2026-04-23,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,1354,265,187,54,1.660742,13.81,28.88,8.8810
2026-04-23,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,21,AppLovin WF,4,0,0,31,11,0.030000,0.00,35.48,0.9677
2026-04-23,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,16,Fyber,4,1000,0,34,8,0.034000,3.40,23.53,1.0000
2026-04-23,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,34,ID 34,4,1084,112,79,2,0.189656,7.29,2.53,2.4007
2026-04-23,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,18,Pangle,4,888,666,467,77,0.240000,52.59,16.49,0.5139
2026-04-23,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,14,Vungle,4,0,0,23,6,0.010912,0.00,26.09,0.4744
2026-04-23,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,96,42,4,0,0.015970,4.17,0.00,3.9925
2026-04-23,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,16,Fyber,4,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,34,ID 34,4,80,80,58,4,0.232645,72.50,6.90,4.0111
2026-04-23,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,18,Pangle,4,2,2,1,0,0.000000,50.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,2146,416,218,78,2.134606,10.16,35.78,9.7918
2026-04-23,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,21,AppLovin WF,4,0,0,2,1,0.000000,0.00,50.00,0.0000
2026-04-23,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,16,Fyber,4,520,0,9,2,0.009000,1.73,22.22,1.0000
2026-04-23,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,34,ID 34,4,1637,1137,587,38,1.579328,35.86,6.47,2.6905
2026-04-23,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,18,Pangle,4,496,429,201,34,0.090000,40.52,16.92,0.4478
2026-04-23,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,14,Vungle,4,0,0,7,1,0.003570,0.00,14.29,0.5100
2026-04-23,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,0,Adpopcorn SSP,1,186,71,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,16,Fyber,4,2,0,1,0,0.001000,50.00,0.00,1.0000
2026-04-23,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,34,ID 34,4,182,182,95,4,0.458627,52.20,4.21,4.8277
2026-04-23,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,18,Pangle,4,2,2,1,0,0.000000,50.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,0,Adpopcorn SSP,1,861,222,100,30,0.545873,11.61,30.00,5.4587
2026-04-23,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,21,AppLovin WF,4,0,0,1,1,0.000000,0.00,100.00,0.0000
2026-04-23,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,16,Fyber,4,281,0,6,5,0.006000,2.14,83.33,1.0000
2026-04-23,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,34,ID 34,4,654,389,196,8,0.525393,29.97,4.08,2.6806
2026-04-23,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,18,Pangle,4,260,197,89,17,0.040000,34.23,19.10,0.4494
2026-04-23,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,14,Vungle,4,0,0,1,0,0.000442,0.00,0.00,0.4420
2026-04-23,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,0,Adpopcorn SSP,1,71,24,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,34,ID 34,4,69,69,35,1,0.234693,50.72,2.86,6.7055
2026-04-23,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,0,Adpopcorn SSP,1,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,16,Fyber,4,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,34,ID 34,4,1,1,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,18,Pangle,4,2,2,1,0,0.000000,50.00,0.00,0.0000
2026-04-23,152630613,황금거위(AOS),,TKeAFuGGcj4nJkY,BANNER_320x50_ADNROID,배너,0,Adpopcorn SSP,1,6095,3617,3588,4,0.183664,58.87,0.11,0.0512
2026-04-23,880605234,황금거위(iOS),,K7ycD8gltcncKGp,BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,472,340,336,0,0.075525,71.19,0.00,0.2248
2026-04-23,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,12288,2004,1425,482,7.801967,11.60,33.82,5.4751
2026-04-23,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,21,AppLovin WF,4,0,0,50,26,0.050000,0.00,52.00,1.0000
2026-04-23,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,16,Fyber,4,5790,0,231,116,0.231000,3.99,50.22,1.0000
2026-04-23,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,34,ID 34,4,9817,4374,3250,116,6.540481,33.11,3.57,2.0125
2026-04-23,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,18,Pangle,4,5186,2847,2181,366,0.870000,42.06,16.78,0.3989
2026-04-23,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,14,Vungle,4,0,0,101,28,0.038749,0.00,27.72,0.3837
2026-04-23,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,1083,389,0,0,0.000000,0.00,0.00,0.0000
2026-04-23,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,21,AppLovin WF,4,0,0,1,1,0.000000,0.00,100.00,0.0000
2026-04-23,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,16,Fyber,4,8,0,3,2,0.003000,37.50,66.67,1.0000
2026-04-23,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,34,ID 34,4,1066,1066,705,33,2.580762,66.14,4.68,3.6607
2026-04-23,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,18,Pangle,4,1,1,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,1750,304,195,57,1.810205,11.14,29.23,9.2831
2026-04-24,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,21,AppLovin WF,4,0,0,59,36,0.060000,0.00,61.02,1.0169
2026-04-24,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,16,Fyber,4,2243,0,65,10,0.101000,2.90,15.38,1.5538
2026-04-24,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,34,ID 34,4,1481,137,100,10,0.223127,6.75,10.00,2.2313
2026-04-24,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,18,Pangle,4,1237,966,680,143,0.490000,54.97,21.03,0.7206
2026-04-24,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,14,Vungle,4,0,0,32,5,0.012237,0.00,15.62,0.3824
2026-04-24,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,139,71,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,16,Fyber,4,2,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,34,ID 34,4,139,139,100,0,1.264314,71.94,0.00,12.6431
2026-04-24,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,18,Pangle,4,2,2,1,0,0.000000,50.00,0.00,0.0000
2026-04-24,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,1320,203,146,43,1.252960,11.06,29.45,8.5819
2026-04-24,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,21,AppLovin WF,4,0,0,41,16,0.040000,0.00,39.02,0.9756
2026-04-24,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,16,Fyber,4,1767,0,56,11,0.064000,3.17,19.64,1.1429
2026-04-24,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,34,ID 34,4,1179,87,60,6,0.113689,5.09,10.00,1.8948
2026-04-24,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,18,Pangle,4,1004,779,557,110,0.300000,55.48,19.75,0.5386
2026-04-24,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,14,Vungle,4,0,0,25,5,0.011742,0.00,20.00,0.4697
2026-04-24,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,119,52,12,4,0.051930,10.08,33.33,4.3275
2026-04-24,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,16,Fyber,4,57,0,6,3,0.024000,10.53,50.00,4.0000
2026-04-24,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,34,ID 34,4,88,88,62,2,0.374017,70.45,3.23,6.0325
2026-04-24,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,2114,373,198,67,1.923943,9.37,33.84,9.7169
2026-04-24,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,21,AppLovin WF,4,0,0,9,2,0.010000,0.00,22.22,1.1111
2026-04-24,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,16,Fyber,4,1708,0,20,0,0.018000,1.17,0.00,0.9000
2026-04-24,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,34,ID 34,4,1734,1227,632,33,1.724106,36.45,5.22,2.7280
2026-04-24,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,18,Pangle,4,403,355,162,35,0.100000,40.20,21.60,0.6173
2026-04-24,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,14,Vungle,4,0,0,4,0,0.001438,0.00,0.00,0.3595
2026-04-24,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,0,Adpopcorn SSP,1,147,59,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,34,ID 34,4,145,145,73,0,0.474315,50.34,0.00,6.4975
2026-04-24,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,0,Adpopcorn SSP,1,639,185,81,22,0.564747,12.68,27.16,6.9722
2026-04-24,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,16,Fyber,4,680,0,6,1,0.026000,0.88,16.67,4.3333
2026-04-24,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,34,ID 34,4,428,270,139,7,0.325887,32.48,5.04,2.3445
2026-04-24,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,18,Pangle,4,183,140,58,11,0.040000,31.69,18.97,0.6897
2026-04-24,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,14,Vungle,4,0,0,5,3,0.001791,0.00,60.00,0.3582
2026-04-24,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,0,Adpopcorn SSP,1,60,36,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,16,Fyber,4,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,34,ID 34,4,60,60,30,0,0.447534,50.00,0.00,14.9178
2026-04-24,152630613,황금거위(AOS),,TKeAFuGGcj4nJkY,BANNER_320x50_ADNROID,배너,0,Adpopcorn SSP,1,6020,3443,3412,2,0.169385,56.68,0.06,0.0496
2026-04-24,880605234,황금거위(iOS),,K7ycD8gltcncKGp,BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,488,333,332,1,0.075234,68.03,0.30,0.2266
2026-04-24,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,13031,1566,1054,292,6.210962,8.09,27.70,5.8928
2026-04-24,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,21,AppLovin WF,4,0,0,75,55,0.080000,0.00,73.33,1.0667
2026-04-24,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,16,Fyber,4,15558,0,280,147,0.668000,1.80,52.50,2.3857
2026-04-24,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,34,ID 34,4,11031,4600,3258,161,6.988170,29.53,4.94,2.1449
2026-04-24,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,18,Pangle,4,6160,3002,2301,390,1.100000,37.35,16.95,0.4781
2026-04-24,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,14,Vungle,4,0,0,100,30,0.038507,0.00,30.00,0.3851
2026-04-24,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,1087,427,0,0,0.000000,0.00,0.00,0.0000
2026-04-24,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,21,AppLovin WF,4,0,0,1,1,0.000000,0.00,100.00,0.0000
2026-04-24,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,16,Fyber,4,6,0,1,0,0.001000,16.67,0.00,1.0000
2026-04-24,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,34,ID 34,4,1074,1074,728,26,3.035533,67.78,3.57,4.1697
2026-04-25,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,1782,361,230,77,1.891178,12.91,33.48,8.2225
2026-04-25,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,21,AppLovin WF,4,0,0,55,31,0.060000,0.00,56.36,1.0909
2026-04-25,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,16,Fyber,4,2968,0,87,21,0.222000,2.93,24.14,2.5517
2026-04-25,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,34,ID 34,4,1353,141,107,8,0.209377,7.91,7.48,1.9568
2026-04-25,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,18,Pangle,4,1178,884,611,119,0.400000,51.87,19.48,0.6547
2026-04-25,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,14,Vungle,4,0,0,23,2,0.009836,0.00,8.70,0.4277
2026-04-25,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,135,72,0,0,0.000000,0.00,0.00,0.0000
2026-04-25,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,16,Fyber,4,2,0,0,0,0.000000,0.00,0.00,0.0000
2026-04-25,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,34,ID 34,4,135,135,91,3,0.964415,67.41,3.30,10.5980
2026-04-25,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,18,Pangle,4,1,1,0,0,0.000000,0.00,0.00,0.0000
2026-04-25,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,1346,200,132,38,1.260295,9.81,28.79,9.5477
2026-04-25,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,21,AppLovin WF,4,0,0,42,23,0.040000,0.00,54.76,0.9524
2026-04-25,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,16,Fyber,4,2258,0,48,11,0.072000,2.13,22.92,1.5000
2026-04-25,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,34,ID 34,4,1115,107,77,7,0.205897,6.91,9.09,2.6740
2026-04-25,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,18,Pangle,4,981,719,506,102,0.310000,51.58,20.16,0.6126
2026-04-25,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,14,Vungle,4,0,0,22,3,0.008542,0.00,13.64,0.3883
2026-04-25,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,90,34,17,2,0.076011,18.89,11.76,4.4712
2026-04-25,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,16,Fyber,4,101,0,6,4,0.024000,5.94,66.67,4.0000
2026-04-25,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,34,ID 34,4,67,67,43,3,0.244100,64.18,6.98,5.6767
2026-04-25,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,2298,371,189,60,1.859303,8.22,31.75,9.8376
2026-04-25,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,21,AppLovin WF,4,0,0,9,2,0.010000,0.00,22.22,1.1111
2026-04-25,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,16,Fyber,4,2752,0,19,1,0.019000,0.69,5.26,1.0000
2026-04-25,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,34,ID 34,4,1675,1259,660,35,1.892297,39.40,5.30,2.8671
2026-04-25,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,18,Pangle,4,522,469,225,33,0.120000,43.10,14.67,0.5333
2026-04-25,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,0,Adpopcorn SSP,1,140,63,0,0,0.000000,0.00,0.00,0.0000
